Produto/Unidade,Nível de Comercialização,U.F.,01/2021,02/2021,03/2021,04/2021,05/2021,06/2021,07/2021,08/2021,09/2021,10/2021,11/2021,12/2021
FEIJÃO CAUPI (50 kg),PRODUTOR,RR,,,,,,,,,,"250,00","250,00","229,35"
LEITE DE VACA IN NATURA (l),PRODUTOR,RR,"2,55","2,56","2,82","2,79","2,79","2,79","2,84","3,00","3,10","3,10","3,19","3,36"
MILHO EM GRÃOS (60 kg),PRODUTOR,RR,,"82,65","90,21","89,92","98,63","103,20",,,"100,00","99,76","96,61","93,35"
RAIZ DE MANDIOCA DE MESA (kg),PRODUTOR,RR,"0,83","0,83","0,99","0,98","0,95","0,94","1,00","0,95","1,16","1,16","1,28","1,34"
SOJA EM GRÃOS (60 kg),PRODUTOR,RR,,,,,,,,,"150,00","152,38","149,23","145,41"
TOMATE (kg),PRODUTOR,RR,"3,91","4,00","3,84","3,04","4,50","4,50","4,69","4,00","4,19","4,50","5,30","6,10"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,RR,"3,89","4,06","3,81","3,86","3,89","4,21","4,34","4,17","4,26","4,27","4,22","4,08"
AÇÚCAR CRISTAL (kg),VAREJO,RR,"2,98","3,02","3,02","3,26","3,31","3,20","3,23","3,36","3,82","3,90","4,01","4,38"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,RR,"9,38","9,09","8,04","9,53","11,36","9,83","9,87","9,93","10,33","10,39","10,39","11,98"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RR,"8,81","8,21","9,20","9,71","10,41","8,46","8,50","8,89","10,24","10,61","10,47","9,60"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RR,"18,71","18,99","23,12","23,57","23,71","21,45","20,36","23,00","22,13","20,66","22,11","21,23"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (kg),VAREJO,RR,"6,04","6,44","6,75","7,02","7,35","6,55","7,78","6,95","6,66","6,50","6,44","6,98"
FARINHA DE TRIGO COMUM (kg),VAREJO,RR,"4,79","4,92","5,38","5,24","5,19","5,05","5,18","5,20","5,04","4,98","5,05","5,18"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,RR,"7,22","7,79","7,42","7,78","7,93","7,97","8,22","7,95","7,96","7,94","7,83","7,69"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,RR,"2,28","2,44","2,20","2,19","2,19","1,99","2,10","2,25","2,17","2,10","2,28","2,17"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,RR,"2,88","3,57","3,26","2,94","2,80","2,96","3,06","2,93","2,61","2,76","3,16","3,14"
FÉCULA DE MANDIOCA (25 kg),VAREJO,RR,"115,11","111,25","112,00","107,91","103,00","106,45","110,00","111,00","110,00","110,00","122,50","130,00"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,RR,"10,75","12,31","11,69","11,25","11,70","11,55","11,43","12,64","12,33","12,48","12,06","12,76"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RR,"5,48","4,67","4,89","4,90","4,94","5,02","5,24","5,58","5,21","4,85","5,05","4,72"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,RR,"6,41","8,29","7,24","6,92","6,74","8,21","9,10","8,57","7,99","8,86","9,30","8,29"
MILHO EM GRÃOS (kg),VAREJO,RR,"1,17","1,45","1,58","1,58","1,74","2,20","2,20","2,25","2,00","1,84","1,75","1,72"
OLEO DE SOJA REFINADO (900 ml),VAREJO,RR,"7,58","7,98","7,08","7,20","7,44","8,16","8,36","8,24","8,21","8,25","8,35","8,51"
PÃO FRANCÊS (kg),VAREJO,RR,"7,02","8,24","6,93","6,76","6,73","7,83","8,21","8,50","8,13","8,25","8,34","8,62"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,RS,"150,51","153,68","155,74","150,27","145,88","134,78","128,78","128,18","129,49","129,43","118,76","117,67"
AÇÚCAR CRISTAL (30 kg),ATACADO,RS,"82,69","84,60","84,73","85,69","87,83","88,50","95,05","97,50","103,54","107,83","118,01","120,60"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,RS,,,,,,"89,80","89,80","196,69","217,53","215,53","227,08","239,72"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,RS,"21,40","23,36","25,25","25,68","29,64","31,73","31,90","32,76","33,41","33,78","32,74","32,43"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,RS,"30,75","30,11","24,84","23,51","22,55","28,50","29,90","30,92","32,99","33,02","32,56","33,43"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (30 kg),ATACADO,RS,"170,50","135,75","126,82","128,62","140,63","148,04","138,44","157,88","127,91","149,10","154,05","172,45"
FARINHA DE TRIGO ESPECIAL TIPO 1 (50 kg),ATACADO,RS,"128,98","134,20","132,87","136,09","141,00","143,32","145,77","140,75","143,32","142,93","144,38","146,96"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,RS,"127,02","120,18","114,56","113,53","139,75","130,91","123,18","118,58","94,11","95,64","87,28","90,91"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,RS,"218,26","223,88","233,17","244,18","239,30","233,07","218,84","209,63","202,13","206,10","207,90","201,64"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,RS,"4,76","5,90","5,33","5,92","6,09","6,52","6,66","4,02","3,75","3,37","3,93","3,59"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,RS,"3,20","2,85","2,83","2,88","3,62","3,92","4,00","4,03","3,93","4,54","4,29","4,52"
LEITE DE VACA EM PÓ INTEGRAL (400 g),ATACADO,RS,"10,52","10,13","10,06","9,83","11,02","10,45","9,98","10,31","10,45","10,94","10,59","10,87"
LEITE DE VACA LONGA VIDA INTEGRAL (l),ATACADO,RS,"3,29","3,15","3,03","3,02","3,05","3,57","3,62","3,60","3,51","3,52","3,28","3,22"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,RS,"2,43","2,47","2,38","2,58","2,62","2,56","2,68","2,80","2,99","2,90","2,84","2,83"
MILHO EM GRÃOS (60 kg),ATACADO,RS,"85,16","88,12","87,78","94,00","100,13","92,32","95,33","100,33","97,84","96,71","93,90","95,80"
OLEO DE SOJA REFINADO (20 un),ATACADO,RS,"162,53","156,65","154,29","159,47","152,38","164,56","164,44","166,32","154,43","163,17","172,50","183,13"
OVOS DE GALINHA VERMELHO TIPO GRANDE (30 dz),ATACADO,RS,"149,57","145,24","207,09","191,70","184,35","183,14","192,82","192,23","185,81","197,23","199,35","192,55"
SOJA EM GRÃOS (60 kg),ATACADO,RS,"156,36","163,24","166,50","171,50","171,21","155,45","160,62","167,24","167,22","170,00","165,75","171,89"
SORGO GRANÍFERO EM GRÃOS (60 kg),ATACADO,RS,"70,92","73,29","72,96","78,09","83,37","78,28","79,33","83,55","81,26",,,
SUCO INTEGRAL DE UVA (l),ATACADO,RS,"6,46","6,63","6,95","6,84","7,03","7,14","7,00","7,87","7,75","7,65","7,25","6,96"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",ATACADO,RS,"80,16","85,41","86,03","86,59","90,54","86,92","86,63","88,95","89,22","88,65","89,45","93,73"
ABACAXI TERRA DE AREIA (6.50 kg),PRODUTOR,RS,"22,00","22,21","22,28","22,28",,,,,,,,
ALHO ROXO COMUM (kg),PRODUTOR,RS,"3,25","3,63","4,00",,,,,,,,,
ALHO ROXO NOBRE 5 (kg),PRODUTOR,RS,"8,13","9,91","10,00",,,,,,,,,
ALHO ROXO NOBRE 7 (kg),PRODUTOR,RS,"10,25","11,56","12,00",,,,,,,,,
ARROZ LONGO FINO EM CASCA TIPO 1 (50 kg),PRODUTOR,RS,"110,18","104,26","104,26","104,07","104,00","92,96","84,57","92,28","92,00","86,77","79,02","75,28"
ARROZ LONGO FINO EM CASCA TIPO 1 58/10 (50 kg),PRODUTOR,RS,"89,46","86,40","84,70","85,98","82,50","73,38","71,72","77,28","75,01","72,27","65,49","62,51"
AVEIA EM CASCA BRANCA (60 kg),PRODUTOR,RS,"30,38","30,00","94,04","104,18","111,00","105,27","108,00",,,"48,00","48,00","48,00"
BANANA PRATA (20 kg),PRODUTOR,RS,"63,33","59,50","55,74","44,00","40,00","35,91","32,73","41,00","44,00","39,71","31,82","51,74"
BATATA INGLESA BRANCA (50 kg),PRODUTOR,RS,"92,19","40,00","46,30","59,55","72,50","59,77","35,91","50,00","73,18","92,86","100,00","71,74"
BATATA-DOCE AMARELA (22 kg),PRODUTOR,RS,"31,88","27,50","20,22","15,95","13,13","14,05","11,32","14,25","22,05","20,00","20,00","17,83"
CANOLA EM GRÃOS (60 kg),PRODUTOR,RS,,,,,,,,,,"158,75","158,00","161,83"
"CEBOLA CLASSE 2, EXTRA AMARELA (kg)",PRODUTOR,RS,"0,76","0,99","1,17",,,,,,,,,
"CEBOLA CLASSE 3, EXTRA AMARELA (kg)",PRODUTOR,RS,"1,57","1,82","1,96",,,,,,,,,
CEVADA CERVEJEIRA TIPO 1 (60 kg),PRODUTOR,RS,"74,44","76,50","80,83","80,86","83,00",,,,,"82,25","82,25","82,87"
ERVA MATE IN NATURA (15 kg),PRODUTOR,RS,"19,00","19,00","19,41","20,41","21,00","21,81","22,31","22,81","22,81","22,00","21,41","21,41"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,RS,"269,72","302,90","309,09","267,82","281,29","226,85","225,10","250,70","222,76","225,61","228,75","236,61"
GIRASSOL (60 kg),PRODUTOR,RS,"119,90","126,00","129,70","130,40",,,,,,,,"165,00"
JUÇARA FRUTO (kg),PRODUTOR,RS,,,,"2,50","2,50","2,50","2,50","2,50",,,,
LARANJA VALÊNCIA (kg),PRODUTOR,RS,,,,,,,,"0,40","0,42","0,44",,
LEITE DE VACA IN NATURA (l),PRODUTOR,RS,"2,00","1,99","1,89","1,81","1,83","1,85","1,93","2,14","2,18","2,13","2,06","1,96"
MAÇÃ GALA (kg),PRODUTOR,RS,"2,14","2,14","1,50","1,00","1,00","0,90","0,90","1,10","1,10","1,10",,
MEL DE ABELHA (kg),PRODUTOR,RS,"12,82","12,73","12,75","13,42","13,30","13,98","13,52","13,90",,,"14,48","14,81"
MILHO EM GRÃOS (60 kg),PRODUTOR,RS,"77,72","79,67","79,14","85,15","90,18","83,06","86,88","90,59","87,20","84,48","82,41","84,21"
PINHÃO IN NATURA (kg),PRODUTOR,RS,,,,"8,66","6,06","5,21","4,32","4,00","4,00",,,
PÊSSEGO ESMERALDA (kg),PRODUTOR,RS,"1,50","1,50",,,,,,,,,,
SOJA EM GRÃOS (60 kg),PRODUTOR,RS,"151,24","156,22","161,07","166,67","164,55","150,85","152,57","157,37","158,41","159,90","157,76","163,09"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,RS,"59,22","59,52","63,16","67,43","72,91","69,33","70,24","73,73","71,91","68,19","67,38","68,68"
TANGERINA MONTENEGRINA (24 kg),PRODUTOR,RS,,,,,,,"41,73","40,56","35,27",,,
TOMATE LONGA VIDA (20 kg),PRODUTOR,RS,"53,33","41,67","28,91","42,50","48,75","43,18","69,32","70,00",,,,
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,RS,"73,19","76,66","78,40","80,37","83,97","80,72","79,29","82,13","81,49","81,84","82,74","82,77"
UVA BORDÔ (kg),PRODUTOR,RS,"1,32","1,32","1,32","1,32","1,32","1,32","1,32","1,32","1,32","1,32","1,32","1,32"
UVA CABERNET SAUVIGNON (kg),PRODUTOR,RS,"1,98","1,98","1,98","1,98","1,98","1,98","1,98","1,98","1,98","1,98","1,98","1,98"
UVA CHARDONNAY (kg),PRODUTOR,RS,"2,09","2,09","2,09","2,09","2,09","2,09","2,09","2,09","2,09","2,09","2,09","2,09"
UVA GAMAY SAINT ROMAIN (kg),PRODUTOR,RS,"1,54","1,54","1,54","1,54","1,54","1,54","1,54","1,54","1,54","1,54","1,54","1,54"
UVA INDÚSTRIA ISABEL (kg),PRODUTOR,RS,"1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10"
UVA MOSCATO (kg),PRODUTOR,RS,"1,48","1,48","1,48","1,48","1,48","1,48","1,48","1,48","1,48","1,48","1,48","1,48"
UVA NIÁGARA (kg),PRODUTOR,RS,"1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10","1,10"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,RS,"5,66","5,40","5,27","5,39","5,39","5,42","5,33","5,20","5,26","4,92","5,00","4,97"
AÇÚCAR CRISTAL (kg),VAREJO,RS,"2,91","2,94","2,97","3,23","3,47","3,57","3,70","3,84","4,19","4,27","4,38","4,47"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,RS,"5,59","5,11","5,62","5,06","5,16","5,23","5,89","6,71","7,42","7,82","8,09","8,25"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,RS,"22,96","25,90","27,15","26,97","28,64","29,76","31,73","30,28","30,64","30,46","30,90","30,62"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RS,"7,95","8,04","7,99","8,82","8,44","7,91","8,27","9,34","9,48","10,06","10,71","10,51"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,RS,"8,91","9,06","9,12","9,24","9,36","9,79","9,96","9,92","11,90","12,09","11,57","11,78"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RS,"18,86","19,82","19,51","19,69","22,03","22,26","20,50","18,73","17,77","18,29","19,31","19,43"
"CEBOLA CLASSE 3, EXTRA AMARELA (kg)",VAREJO,RS,"3,57","4,46","4,71","4,88","4,66","4,24","3,71","2,79","2,65","2,54","3,07","3,60"
EXTRATO DE TOMATE (340 g),VAREJO,RS,"3,65","3,74","3,63","3,59","3,68","3,75","3,96","4,04","3,87","3,82","3,81","4,13"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (kg),VAREJO,RS,"4,82","4,77","4,87","4,97","4,90","4,97","5,06","5,07","5,07","5,15","5,15","5,16"
FARINHA DE TRIGO ESPECIAL (kg),VAREJO,RS,"3,11","3,10","3,23","3,39","3,47","3,42","3,51","3,47","3,60","3,53","3,44","3,49"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,RS,"11,62","12,99","16,65","16,81","14,88","14,41","14,08","14,19","14,40","14,42","13,85","12,70"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,RS,"7,98","8,01","8,33","8,76","8,80","9,22","8,43","8,08","8,25","8,16","7,92","7,52"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,RS,"4,72","4,24","4,32","4,12","4,10","4,14","4,03","3,94","4,07","4,07","4,24","4,25"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,RS,"3,50","3,41","3,65","3,78","3,98","4,00","4,30","4,50","4,44","4,52","4,48","4,50"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RS,"3,30","3,12","2,99","3,12","3,18","3,55","3,69","3,67","3,65","3,62","3,40","3,34"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,RS,"6,63","6,05","6,23","6,41","6,48","6,77","6,46","6,34","6,74","6,59","6,82","6,87"
OLEO DE SOJA REFINADO (900 ml),VAREJO,RS,,,,,,"8,39","8,00","7,87","8,17","8,25","8,50","8,76"
PÃO FRANCÊS (kg),VAREJO,RS,"9,62","9,70","9,95","9,95","9,95","10,22","10,56","10,15","10,01","9,91","10,01","10,13"
SAL IODADO (kg),VAREJO,RS,"2,06","1,97","1,97","2,16","2,15","2,21","2,17","2,14","2,40","2,50","2,54","2,40"
TOMATE LONGA VIDA (kg),VAREJO,RS,"5,26","5,58","4,34","5,06","5,54","5,43","6,63","6,45","7,70","9,48","9,89","8,54"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),ATACADO,SC,"5,02","4,88","4,59","4,28","4,54","4,27","4,77","4,93","4,78","4,74","4,36","4,11"
ARROZ LONGO FINO PARBOILIZADO TIPO 1 (kg),ATACADO,SC,"4,70","4,71","4,59","4,28","4,63","4,05","4,07","4,16","4,10","4,61","3,84","3,67"
AÇÚCAR CRISTAL (kg),ATACADO,SC,"2,59","2,58","2,49","2,66","2,69","2,84","3,71","3,67","3,62","3,94","3,94","4,05"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,SC,"156,04","161,07","154,90","164,23","176,62","161,93","185,89","225,39","239,44","253,56","273,00","289,72"
CARNE DE FRANGO CONGELADA SEM MIÚDOS (kg),ATACADO,SC,"9,70","9,70","9,73","9,94","10,77","10,77","11,18","11,18","13,18","12,68","12,68",
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,SC,"13,50","15,25","13,90","13,90","13,90","13,90","13,90","13,90","14,90","14,20","14,20","14,20"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,SC,"14,27","17,00","15,70","15,70","14,95","14,95","14,95","14,95","15,85","15,15","15,15","15,15"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),ATACADO,SC,"4,68","4,41","5,01","4,39","4,19","4,10","3,86","4,22","4,60","4,85","4,23","4,54"
FARINHA DE TRIGO COMUM TIPO 1 (kg),ATACADO,SC,"3,00","3,09","3,03","3,44","3,56","3,35","3,33","3,54","3,54","3,41","3,39","3,50"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,SC,"7,17","7,16","7,37","8,24","8,33","7,94","7,43","7,28","7,36","7,34","7,20","7,14"
FEIJÃO COMUM PRETO TIPO 1 (kg),ATACADO,SC,"7,13","6,98","7,34","7,69","7,61","7,15","6,91","7,24","6,89","6,90","7,45","7,42"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,SC,"2,72","2,84","3,02","3,75","3,29","2,89","2,48","3,24","3,14","3,34","3,23","3,43"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,SC,"3,38","3,24","3,74","3,87","3,95","4,16","4,20","4,47","4,03","4,44","4,17","4,03"
FÉCULA DE MANDIOCA TIPO 1 (kg),ATACADO,SC,"7,76","7,85","7,38","8,48","8,43","8,50","7,81","8,35","7,83","8,11","8,11","8,17"
LEITE DE VACA EM PÓ INTEGRAL (400 g),ATACADO,SC,"10,99","10,87","10,55","12,46","11,79","11,65","11,38","11,59","11,26","11,48","11,62","11,32"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,SC,"35,45","34,58","35,22","36,63","37,38","41,26","45,67","52,03","53,43","43,93","46,23","41,15"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,SC,"2,25","2,29","2,45","2,86","2,82","2,88","2,63","2,81","2,67","2,65","2,76","2,98"
MILHO EM GRÃOS (60 kg),ATACADO,SC,"87,49","87,61","89,48","102,28","106,55","97,55","103,24","105,95","101,27","99,68","95,44","96,16"
OLEO DE SOJA REFINADO (20 un),ATACADO,SC,"140,17","133,98","129,80","139,60","142,50","139,89","145,13","156,04","161,68","161,64","160,33","165,65"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,SC,"114,29","125,00","147,83","150,00","140,00","142,73","155,91","155,00","143,18","141,43","135,00","145,87"
SOJA EM GRÃOS (60 kg),ATACADO,SC,"163,35","166,83","173,35","175,01","174,04","163,01","166,50","169,83","171,51","171,68","167,33","172,30"
"TRIGO PÃO, PH 78, TIPO 1 (t)",ATACADO,SC,"1.376,19","1.438,75","1.468,75","1.590,91","1.650,00","1.625,00","1.625,00","1.625,00","1.625,00","1.607,15","1.600,00","1.625,00"
ALHO ROXO NOBRE 5 (10 kg),PRODUTOR,SC,"77,69","88,15","96,65","91,27","98,81","101,65",,,,,,
ARROZ LONGO FINO EM CASCA (50 kg),PRODUTOR,SC,"87,64","89,17","87,82","88,79","85,32","76,72","71,24","76,35","74,85","71,56","65,72","63,21"
BANANA NANICA (kg),PRODUTOR,SC,"1,52","1,39","1,40","0,66","0,45","0,51","0,92","1,11","1,00","0,98","0,88","1,41"
BATATA INGLESA (50 kg),PRODUTOR,SC,"57,50","55,00","55,00","58,86","52,62","49,64",,,,,,
BATATA-DOCE (kg),PRODUTOR,SC,"1,28","1,08","1,07","1,28","1,15","1,12","1,26","1,20",,,,
CARNE BOVINA CARCAÇA DE BOI (15 kg),PRODUTOR,SC,"260,57","269,77","271,71","283,76","291,79","301,18","314,51","323,92","324,14","306,19","293,10","304,55"
CARNE BOVINA CARCAÇA DE VACA (15 kg),PRODUTOR,SC,"233,40","246,89","253,09","262,29","268,45","277,47","285,24","291,64","297,38","281,91","268,29","264,00"
"CEBOLA CLASSE 2, EXTRA AMARELA (20 kg)",PRODUTOR,SC,"15,79","20,56","21,35","20,18","18,75",,,,,,"14,52","16,92"
"CEBOLA CLASSE 3, EXTRA AMARELA (20 kg)",PRODUTOR,SC,"31,57","41,11","42,70","40,36","37,50",,,,,,"29,04","33,84"
ERVA MATE IN NATURA (15 kg),PRODUTOR,SC,"19,09","19,98","20,44","20,48","21,03","22,49","23,58","24,35","23,64","24,54",,
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,SC,"65,00","65,00","65,00","71,50","78,00","85,00","85,00","85,00","90,00","85,00","90,00","95,00"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,SC,"273,21","277,39","272,22","256,98","252,72","217,15","223,53","234,33","235,43","236,07","230,74","215,52"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,SC,"276,41","281,34","282,99","260,46","262,73","232,51","229,78","229,92","230,46","230,05","230,39","231,67"
JUÇARA FRUTO (kg),PRODUTOR,SC,,,,"3,25","3,50","3,50","3,50","4,00",,,,
LEITE DE VACA IN NATURA (l),PRODUTOR,SC,"2,05","1,84","1,79","1,81","1,93","2,05","2,22","2,22","2,25","2,20","2,01","1,87"
MARACUJÁ AZEDO (kg),PRODUTOR,SC,"3,48","2,24","1,58","1,34","1,53","1,35","1,23",,,,,"6,82"
MAÇÃ FUJI (kg),PRODUTOR,SC,"1,43","1,43",,,,"1,13","1,17","1,17","1,17","1,17","1,17","1,17"
MAÇÃ GALA (kg),PRODUTOR,SC,"1,23","1,23",,,"1,19","1,21","1,22","1,22","1,22","1,22","1,22","1,22"
MEL DE ABELHA (kg),PRODUTOR,SC,"13,23","12,85","13,33","14,29","12,73","12,47","12,44","12,62","12,64","13,61","13,99","16,05"
MILHO EM GRÃOS (60 kg),PRODUTOR,SC,"75,11","76,87","80,06","91,60","93,93","84,56","90,68","94,45","89,89","87,66","83,46","86,07"
PINHÃO IN NATURA (kg),PRODUTOR,SC,,,,"3,36","2,78","3,07","3,91",,,,,
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,SC,,,,"389,53","446,28","489,45","475,29","436,54","430,06",,,
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,SC,,,,"388,27","444,41","487,16","473,63","437,57","430,08",,,
SOJA EM GRÃOS (60 kg),PRODUTOR,SC,"150,50","155,90","160,57","163,94","163,88","151,98","154,45","159,15","160,41","161,66","157,24","161,09"
SUÍNO VIVO SISTEMA INDEPENDENTE (kg),PRODUTOR,SC,"6,72","6,73","6,20","6,62","6,21","6,56","6,42","6,47","6,40","6,53","6,13","6,04"
SUÍNO VIVO SISTEMA INTEGRADO (kg),PRODUTOR,SC,"6,26","5,99","5,93","5,74","5,87","5,75","5,86","5,86","5,83","5,78","5,72","5,69"
TOMATE (kg),PRODUTOR,SC,"2,20","1,92","1,34","1,15","1,22",,,,,,,
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,SC,"69,52","70,67","73,35","77,20","80,24","77,71","76,11","82,11","82,99","83,72","85,72","85,35"
UVA INDÚSTRIA ISABEL (kg),PRODUTOR,SC,,"1,28","1,08","1,08",,,,,,,,
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,SC,"6,17","5,51","5,23","5,72","5,42","5,71","5,41","5,53","5,86","5,50","5,27","5,37"
ARROZ LONGO FINO PARBOILIZADO TIPO 1 (kg),VAREJO,SC,"5,45","4,89","4,98","4,76","4,73","4,63","4,38","4,34","4,92","4,44","4,17","4,46"
AÇÚCAR CRISTAL (kg),VAREJO,SC,"3,20","3,14","3,18","3,32","3,81","4,09","4,05","4,28","4,38","4,83","4,82","4,80"
BATATA INGLESA (kg),VAREJO,SC,"4,92","3,93","2,98","2,03","3,92","3,69","2,77","4,38","4,06","5,39","5,53","4,21"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,SC,"9,36","9,40","8,45","9,19","9,88","10,67","10,71","12,09","13,12","13,66","14,77","15,36"
CARNE DE FRANGO CONGELADA SEM MIÚDOS (kg),VAREJO,SC,"6,55","7,71","6,36","12,33","12,35","11,45","8,02","8,69","13,90","13,25","14,07","11,71"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,SC,"17,72","17,30","15,48","17,18","17,57","17,44","17,49","17,57","21,62","19,56","17,98","18,38"
CEBOLA AMARELA (kg),VAREJO,SC,"3,54","4,40","4,94","4,92","4,93","3,02","3,03","2,83","2,72","2,58","2,91","3,09"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),VAREJO,SC,"5,03","5,22","4,58","5,08","5,06","5,33","4,76","4,82","5,93","5,47","5,09","5,04"
FARINHA DE TRIGO COMUM TIPO 1 (kg),VAREJO,SC,"3,34","3,41","3,27","3,66","3,62","3,62","3,81","4,01","4,01","3,88","3,86","4,03"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,SC,"9,21","9,03","8,28","9,21","8,89","9,03","9,02","8,87","8,97","8,62","8,53","8,46"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,SC,"8,78","8,62","8,55","8,98","8,51","8,40","7,82","7,70","8,44","7,84","7,70","7,99"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,SC,"3,55","3,74","3,43","5,89","3,44","3,44","3,79","3,93","4,00","3,83","3,79","3,96"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,SC,"3,70","3,92","3,60","4,37","4,47","4,76","4,96","4,99","5,04","5,23","5,14","5,13"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,SC,"13,01","13,27","12,51","12,79","13,72","13,54","13,46","13,79","14,34","14,67","14,70","15,10"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,SC,"3,44","3,20","2,95","3,59","3,73","3,89","3,90","3,83","4,18","3,99","3,77","3,97"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,SC,"3,09","3,18","3,05","3,28","3,50","3,52","3,42","3,50","3,66","3,61","3,10","3,25"
OLEO DE SOJA REFINADO (900 ml),VAREJO,SC,"7,80","7,59","6,42","7,97","7,85","7,78","7,68","7,58","7,89","7,95","8,03","8,30"
PÃO FRANCÊS (kg),VAREJO,SC,"10,77","11,13","11,00","13,33","13,33","12,38","10,87","10,83","12,25","12,26","11,76","12,11"
TOMATE LONGA VIDA (kg),VAREJO,SC,"5,93","5,46","3,98","3,12","4,74","4,80","7,53","7,68","6,35","7,79","8,95","7,13"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (10 kg),ATACADO,SE,"45,57","44,94","44,43","45,23","43,97","43,00","42,40","41,60","41,79","42,25","42,08","40,48"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (10 kg),ATACADO,SE,"44,15","42,63","41,65","40,25","39,88","39,97","37,61","37,94","37,14","38,02","37,73","37,83"
AÇÚCAR CRISTAL (30 kg),ATACADO,SE,"80,66","81,79","84,62","85,69","89,40","96,76","98,61","102,29","105,71","108,79","111,19","115,63"
