Produto/Unidade,Nível de Comercialização,U.F.,01/2022,02/2022,03/2022,04/2022,05/2022,06/2022,07/2022,08/2022,09/2022,10/2022,11/2022,12/2022
PIAÇAVA NÃO BENEFICIADA CABEÇA (kg),PRODUTOR,AM,,,,,,,"2,58","2,60","2,60","2,60",,
PIRARUCU (kg),PRODUTOR,AM,,,,,,,,,"6,33","6,33","5,67","5,67"
QUEIJO DE COALHO (kg),PRODUTOR,AM,"30,00","30,00","28,44","26,00","26,16","26,50","27,99","32,39","32,50","32,75","33,50","31,50"
RAIZ DE MANDIOCA DE MESA (kg),PRODUTOR,AM,"0,95","0,95","0,95","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00","1,00"
ÓLEO DE BURITI (kg),PRODUTOR,AM,"75,00","75,00",,,,,,,,,,
ÓLEO DE COPAÍBA (l),PRODUTOR,AM,"35,00",,"33,33","47,33","48,00","50,00","50,33","47,33","48,33","48,33","48,33","50,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,AM,"4,72","4,78","4,68","4,71","4,85","4,77","4,63","4,99","4,75","4,93","4,87","5,02"
AÇÚCAR CRISTAL (kg),VAREJO,AM,"4,52","4,41","4,35","4,40","4,73","4,88","4,87","4,74","4,61","4,53","4,35","4,42"
BATATA INGLESA (kg),VAREJO,AM,"4,03","3,97","4,80","5,65","6,29","6,63","5,76","5,94","5,76","6,78","7,80","7,93"
CARNE DE FRANGO CONGELADO (kg),VAREJO,AM,"9,43","9,17","8,96","9,46","9,66","9,60","10,42","10,91","11,00","11,30","10,85","11,11"
CEBOLA (kg),VAREJO,AM,"3,92","4,16","4,60","5,11","5,31","5,75","5,62","5,71","6,82","7,63","9,68","12,38"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (kg),VAREJO,AM,"4,24","4,30","4,28","4,11","4,23","4,09","4,43","4,55","4,84","6,30","6,79","8,60"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,AM,"4,36","4,09","4,05","4,08","4,00","4,12","4,30","4,80","5,50","5,59","6,64","7,11"
FARINHA DE TRIGO COMUM (kg),VAREJO,AM,"4,33","4,38","4,63","5,06","5,36","5,50","5,69","5,78","5,87","5,94","6,09","6,20"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,AM,"7,46","7,18","6,87","6,46","6,67","6,75","6,57","6,74","6,37","6,42","6,06","6,11"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,AM,"7,35","7,19","7,54","7,74","7,73","8,40","8,81","8,47","8,22","8,61","8,35","8,60"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,AM,"7,46","7,59","8,14","8,03","8,21","8,48","8,23","8,41","8,24","7,73","7,59","7,87"
FLOCOS DE MILHO FLOCÃO (500 g),VAREJO,AM,"2,35","2,29","2,24","2,27","2,34","2,30","2,39","2,51","2,38","2,19","2,24","2,47"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,AM,"2,05",,"3,40","3,36","3,54","4,31","4,20","4,06","4,04","4,23","4,76","4,96"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,AM,"14,47","15,08","14,92","14,94","14,83","15,46","16,08","16,67","17,58","17,57","17,93","18,12"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,AM,"5,40","5,13","4,91","4,88","5,31","5,69","5,98","7,58","8,77","8,36","7,67","7,54"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,AM,"4,25","4,49","4,24","4,34","4,40","4,78","4,78","4,68","4,51","5,08","4,92","4,97"
OLEO DE SOJA REFINADO (900 ml),VAREJO,AM,"9,10","9,51","10,28","11,01","11,14","10,92","10,83","9,91","9,41","9,06","9,06","9,50"
PÃO FRANCÊS (kg),VAREJO,AM,"9,02","8,70","9,99","10,37","10,27","10,34","10,97","10,27","9,57","9,72","10,72","11,33"
TOMATE (kg),VAREJO,AM,"12,02","10,65","9,52","10,85","9,84","9,12","9,07","7,94","7,98","8,01","9,11","11,71"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),ATACADO,AP,"3,76","3,92","3,90","3,95","4,08","3,94","4,23","4,27","4,26","4,15","3,91","3,96"
AÇÚCAR CRISTAL (kg),ATACADO,AP,"3,95","3,76","3,82","3,82","3,89","4,01","4,04","4,00","4,03","3,97","3,72","3,53"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,AP,"273,25","278,00","282,80","290,27","290,27","287,24","291,60","288,78","270,00","270,00","234,91","277,00"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,AP,"197,60","161,32","176,25","193,71","187,00","193,51","199,76","201,77","214,90","214,90","206,96","210,34"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (12 kg),ATACADO,AP,"202,80",,"206,94","206,90","206,90","210,44","214,04","215,48","212,00","212,50","209,83","209,14"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),ATACADO,AP,"4,34","4,40","4,38","4,44","4,41","4,85","5,25","5,38","5,30","6,34","6,51","7,11"
FARINHA DE MANDIOCA MÉDIA TIPO 2 SECA (30 kg),ATACADO,AP,"109,00","108,68","107,50","109,55","113,75","120,00","120,00","121,09","126,82","158,50","190,00","198,64"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (kg),ATACADO,AP,"3,89","4,16","4,52","5,02","5,42","5,83","6,57","6,53","6,70","6,64","6,33","6,17"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,AP,"6,17","6,43","6,60","6,95","6,88","8,22","8,37","7,77","7,49","7,89","7,62","8,45"
FLOCOS DE MILHO ENRIQUECIDO (kg),ATACADO,AP,"2,97","3,30","3,30","3,30","3,37","3,37","3,30","3,34","3,58","3,58","3,77","5,09"
FLOCOS DE MILHO PRE-COZIDO (kg),ATACADO,AP,"2,98","3,30","3,30","3,25","3,38","3,37","3,30","3,34","3,58","3,58","3,77","5,09"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,AP,"3,20","3,40","3,74","3,90",,,,,,,"5,89","6,09"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,AP,"25,23","27,94","26,86","26,90","27,65","30,46","32,85","38,62","39,67","35,93","34,68","35,90"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,AP,"57,57","59,39","59,54","62,28","59,45","61,18","101,10","109,55","107,88","91,80","72,87","69,19"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,AP,"3,63","3,39","3,39","3,29","3,29","3,45","3,65","4,26",,,"4,54","4,55"
MILHO EM GRÃOS (60 kg),ATACADO,AP,"106,14","109,00","109,00","109,00","109,00","109,00","109,00","105,04","102,00","102,00","99,43","96,55"
OLEO DE SOJA REFINADO (20 un),ATACADO,AP,"167,52","158,64","182,28","200,66","197,80","198,56","199,00","195,52","189,00","171,14","171,61","177,80"
OVOS DE GALINHA MÉDIO (A) BRANCO (dz),ATACADO,AP,"5,10","5,39","6,33","6,30","6,72","6,80","6,79","6,75","6,75","6,78","7,15","6,52"
ABACAXI PÉROLA (kg),PRODUTOR,AP,"2,60","2,47","2,61","2,50","2,60","2,77","3,05","3,50","3,28","3,25","3,21","3,00"
AÇAÍ FRUTO (kg),PRODUTOR,AP,"1,69","1,51","1,48","2,56",,"1,88","2,41","2,50","3,46","3,03","1,99","2,26"
BANANA PRATA (kg),PRODUTOR,AP,"2,50","2,50","2,50","2,50","2,50","2,50","2,69",,"2,83","2,90","2,90",
CASTANHA DO BRASIL EM CASCA (hl),PRODUTOR,AP,,"333,33","333,21",,,"240,00","197,14","200,00",,,,
FEIJÃO CAUPI (60 kg),PRODUTOR,AP,"180,00","180,00","180,00","180,00",,,,,"131,67","135,00","135,00",
LEITE DE VACA IN NATURA (l),PRODUTOR,AP,"3,50","3,50","3,50","3,50","3,50","3,50","3,50","4,78","4,77","4,00","5,00","5,00"
MILHO EM GRÃOS (60 kg),PRODUTOR,AP,"85,00","85,00","85,00","85,00","85,00","85,00","85,00",,"80,00","79,48","79,00","81,50"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,AP,"4,19","4,23","4,25","4,26","4,49","4,35","4,57","4,61","4,65","4,53","4,72","4,09"
AÇÚCAR CRISTAL (kg),VAREJO,AP,"4,08","4,03","3,97","4,01","4,11","4,22","4,34","4,30","4,14","4,02","4,29","3,61"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,AP,"15,95","16,99","16,11","14,75","14,75","14,99","14,99","16,63","17,89","17,89","17,49","14,54"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,AP,"20,33",,"18,99","18,99","18,99","18,99","19,94","20,00","20,23","21,37","26,99","21,99"
CARNE DE FRANGO CONGELADO (kg),VAREJO,AP,"9,99","8,26","8,92","9,33","10,13","10,07","11,20","10,86","10,93","11,11","13,75","10,63"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,AP,"4,73","4,52","4,58","4,54","4,74","5,02","5,83","5,62","5,58","6,99","7,22","7,61"
FARINHA DE TRIGO COMUM (kg),VAREJO,AP,"4,64","4,44","4,80","5,23","5,87","6,30","7,23","7,13","7,99","7,99","6,50","6,34"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,AP,"6,41","6,61","6,70","6,89","7,26","8,10","8,86","8,32","8,15","8,29","9,43","8,70"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,AP,"1,99","1,79","1,89","1,89","1,97","2,11","2,15","2,26","2,29","2,27","2,40","2,28"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,AP,"3,99",,"3,87","3,99",,,,,,,"6,19","6,42"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,AP,"11,04","10,89","10,78","10,89","10,89","11,86","13,56","16,90","17,99","17,99","17,17","17,92"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,AP,"5,17","5,20","5,24","5,50","5,88","6,37","9,03","9,69","9,99","8,87","6,12","6,56"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,AP,"7,38","7,78","7,67","7,72","7,78","7,90","8,08","9,11","9,38","9,38","11,62","9,63"
OLEO DE SOJA REFINADO (900 ml),VAREJO,AP,"8,55","8,25","9,27","10,32","10,36","10,45","10,86","10,23","8,99","8,99","8,87","8,89"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (10 kg),ATACADO,BA,"37,48","36,79","39,63","38,82","38,58","38,56","39,12","39,65","40,29","40,18","42,87","43,32"
AÇÚCAR CRISTAL (30 kg),ATACADO,BA,"110,51","109,27","109,56","109,87","109,68","111,36","107,54","107,43","105,13","103,57","103,92","101,68"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,BA,"140,62","137,92","140,12","144,77","148,60","147,31","149,88","147,91","146,70","146,65","145,27","141,32"
CAROÇO DE ALGODÃO (t),ATACADO,BA,"1.778,13","1.779,61","1.811,93","1.819,05","1.825,00","1.790,34","1.792,86","1.800,54","1.702,84","1.825,00","1.653,98","1.660,23"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (10 kg),ATACADO,BA,"39,10","36,24","38,39","39,96","40,06","40,26","41,93","39,73","40,47","44,78","50,41","51,61"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (25 kg),ATACADO,BA,"91,54","92,47","98,21","124,74","126,16","122,95","120,21","129,43","131,73","130,88","127,28","125,36"
FEIJÃO CAUPI TIPO 1 (10 kg),ATACADO,BA,"64,08","65,69","66,58","67,23","67,27","65,66","62,15","62,68","61,55","62,34","61,57","52,12"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,BA,"62,56","63,32","69,23","73,32","78,96","84,09","80,92","77,42","74,43","74,50","72,47","75,21"
FEIJÃO COMUM PRETO TIPO 1 (10 kg),ATACADO,BA,"71,08","71,79","76,44","74,13","75,83","73,78","73,05","68,11","65,87","64,83","61,29","64,26"
FLOCOS DE MILHO ENRIQUECIDO (15 kg),ATACADO,BA,"48,36","47,86","49,20","48,04","49,40","50,79","49,10","50,32","49,83","51,05","48,53","47,45"
FLOCOS DE MILHO PRE-COZIDO (15 kg),ATACADO,BA,"48,25","47,87","49,20","48,04","49,52","50,79","49,10","50,32","49,83","51,07","48,53","47,45"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,BA,"3,59","3,40","3,74","3,56","3,99","4,05","4,20","3,54","4,02","3,53","4,27","5,57"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,BA,"270,42","262,74","271,63","279,82","285,84","311,55","348,98","352,64","369,48","348,96","337,22","349,29"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (10 kg),ATACADO,BA,"61,26","64,31","67,69","68,18","73,25","77,16","74,95","73,19","76,29","75,48","75,96","78,56"
MILHO EM GRÃOS (60 kg),ATACADO,BA,"87,67","91,30","93,35","94,82","90,72","88,83","88,26","86,80","86,16","84,76","83,81","82,70"
OLEO DE SOJA REFINADO (20 un),ATACADO,BA,"163,94","161,30","199,37","206,74","203,18","195,78","172,06","152,49","151,03","152,61","163,06","173,43"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,BA,"156,59","151,50","169,15","176,21","177,01","179,50","179,29","187,47","191,45","193,16","192,97","200,15"
POLPA DE ABACAXI (kg),ATACADO,BA,"6,63","5,99","7,87","6,13","5,79","6,26","4,68","6,50","5,89","5,46","6,50","7,83"
POLPA DE ACEROLA (kg),ATACADO,BA,"6,78","6,99","6,23","6,46","6,90","6,92","7,01","7,06","7,65","7,68","8,30","10,00"
POLPA DE AÇAÍ GROSSA(O) (1.20 kg),ATACADO,BA,"18,74","19,83","18,79","21,60","19,62","18,57","20,49","18,64","19,68","19,76","20,50","25,10"
POLPA DE CACAU (kg),ATACADO,BA,"6,80","7,09","7,56","8,42","8,83","7,79","6,64","8,36","8,00","8,48","9,58","11,00"
POLPA DE CAJÁ (kg),ATACADO,BA,"7,90","8,03","8,07","7,75","8,19","8,10","7,97","7,96","7,90","8,53","9,15","11,75"
POLPA DE CAJÚ (kg),ATACADO,BA,"6,25","6,04","6,37","6,09","6,00","6,12","6,16","6,46","6,73","5,85","6,90","9,10"
POLPA DE CUPUAÇU (kg),ATACADO,BA,"9,93","10,45","8,45","8,70","8,55","7,73","8,40","8,42","8,03","8,50","9,10","16,23"
POLPA DE JENIPAPO (kg),ATACADO,BA,"5,00","5,45","4,94","4,92","4,90","4,54","5,07","5,13","5,15","5,44","6,00","6,50"
POLPA DE MANGA (kg),ATACADO,BA,"6,60","4,87","4,99","5,26","5,11","5,67","5,82","5,82","5,93","5,02","6,56","7,83"
POLPA DE MARACUJÁ (kg),ATACADO,BA,"8,46","9,60","9,05","9,32","10,25","11,36","9,80","10,77","11,48","10,93","11,50","16,40"
POLPA DE SERIGUELA (kg),ATACADO,BA,"5,89","7,99","7,15","7,93","6,60","7,10","5,85","6,37","6,46","6,81","7,40","8,80"
POLPA DE TAMARINDO (kg),ATACADO,BA,"6,10","5,83","5,48","6,05","6,03","4,58","5,38","6,50","5,96","6,45","7,48","8,67"
POLPA DE UMBU (kg),ATACADO,BA,"5,42","5,39","5,57","5,73","5,79","5,56","5,08","6,15","6,03","5,77","6,70","10,40"
ABACAXI PÉROLA (t),PRODUTOR,BA,,,,,,"1.531,58","1.471,43","1.491,30","1.713,64","1.575,00","1.518,18","1.541,67"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,BA,"200,88","207,71","211,06","219,50","227,06","212,93","175,43","186,54","183,49","156,19","139,09","156,20"
ALHO COMUM (kg),PRODUTOR,BA,"14,15","14,50","15,39","16,00",,,,"13,00","13,45","14,00","14,07","14,61"
AMÊNDOA DE CACAU (15 kg),PRODUTOR,BA,"214,13","205,92","193,74","177,33","174,50","172,07","179,10","174,78","175,80","177,25","190,77","191,14"
BANANA PRATA (20 kg),PRODUTOR,BA,"64,50","61,00","49,96","43,81","37,00","37,18","46,14","50,91","68,82","66,25","77,00","79,73"
BATATA INGLESA (50 kg),PRODUTOR,BA,"127,50","225,71","227,14","210,00","185,00","126,84","122,14","100,00","145,45","157,50","140,45","158,18"
BATATA-DOCE (kg),PRODUTOR,BA,"1,79","2,79","2,86","2,72","2,91","3,19","3,05","3,41","3,08","3,11","3,20","3,11"
BOI GORDO (15 kg),PRODUTOR,BA,"317,34","306,58","301,21","294,03","282,02","276,48","282,66","279,13","275,81","275,03","275,64","283,63"
BORRACHA NATURAL (kg),PRODUTOR,BA,"4,44","4,18","4,43","4,12","4,10","4,10","4,10","4,13","4,18","3,97","3,90","3,50"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,BA,"1.412,95","1.417,00","1.229,00","1.187,46","1.189,61","1.244,96","1.242,89","1.241,39","1.238,42","1.131,29","919,91","971,29"
CAFÉ CONILLON TIPO 7/8 - 13% UMID BROCADO (60 kg),PRODUTOR,BA,"792,00","790,58","742,83","783,10","734,63","672,84","685,00","704,13","711,59","640,00","537,05","645,11"
CANA DE AÇÚCAR (t),PRODUTOR,BA,,,,,,"170,00","170,00","181,00","182,00","185,00",,
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,BA,"4,53","4,60","4,56","4,64","4,85","5,00","5,36",,,,,"5,30"
CEBOLA (20 kg),PRODUTOR,BA,"61,00","63,68","64,52","69,81","83,00","54,77","62,52","78,99","76,10","92,53","126,15","117,20"
FARINHA DE MANDIOCA MÉDIA SECA BRANCA (50 kg),PRODUTOR,BA,"148,40","155,94","157,58","164,20","165,76","166,60","173,43","180,74","173,32","187,92","228,58","218,42"
FEIJÃO CAUPI (60 kg),PRODUTOR,BA,,"200,00","243,33",,,,,,,,,
FEIJÃO COMUM CORES (60 kg),PRODUTOR,BA,"280,00","285,26","323,04","319,52","365,00","384,55","317,26","284,13","284,77","271,88","311,48","349,56"
GUARANÁ TIPO 1 (kg),PRODUTOR,BA,"17,00","24,33","33,77","35,00","35,00","35,00","39,05","35,54","35,00","30,00","30,00","30,00"
GUARANÁ TIPO 2 (kg),PRODUTOR,BA,"16,00","21,50","29,33","32,95","33,00","33,00","24,43","33,00","33,00","28,00","28,00","28,00"
INHAME DA COSTA (kg),PRODUTOR,BA,"4,54",,,,,"3,50","3,63","3,11","3,25","3,81","4,00","4,32"
LARANJA PERA (t),PRODUTOR,BA,"575,00","597,37","525,22","530,71","500,00","552,73","533,33","465,22","525,00","552,50","524,09","550,00"
LEITE DE CABRA (l),PRODUTOR,BA,"2,42","2,47","2,50","2,51","2,52","2,54","2,61","2,94","3,00","2,96","2,91","2,93"
LEITE DE CABRA IN NATURA (l),PRODUTOR,BA,"2,42","2,47","2,50","2,51","2,52","2,54","2,61","2,94","3,00","2,96","2,91","2,93"
LEITE DE VACA IN NATURA (l),PRODUTOR,BA,"1,93","1,85","1,76","1,84","1,96","2,00","2,45","2,72","2,76","2,65","2,62","2,46"
LICURI FRUTO (kg),PRODUTOR,BA,,,"10,00","10,00","10,00","12,00",,,,,,
MAMONA EM BAGA (60 kg),PRODUTOR,BA,"206,92","236,47","242,45","188,77","194,25","196,16","194,42","198,92","190,08","188,28","184,52","183,26"
MANGA TOMMY ATKINS (kg),PRODUTOR,BA,"1,60","1,73","1,57","1,64","2,20","2,19","2,41","1,97","1,52","1,37","0,90","0,71"
MANGABA FRUTO (kg),PRODUTOR,BA,"4,76","3,88","4,60","4,83","5,25",,,,,,,"6,00"
MARACUJÁ AZEDO (kg),PRODUTOR,BA,"1,79","1,43","2,64","2,49","2,04","3,07","1,80","2,41","2,85","2,90","3,34","3,62"
MEL DE ABELHA (kg),PRODUTOR,BA,"16,50","16,39","16,46","16,44","16,53","16,42","16,44","16,81","18,00","16,61","16,46","16,65"
MILHO EM GRÃOS (60 kg),PRODUTOR,BA,"76,54","80,04","81,46","77,69","74,70","74,47","72,64","69,07","69,99","69,00","68,58","68,62"
PIAÇAVA BENEFICIADA (15 kg),PRODUTOR,BA,"43,50","41,68","39,88","42,93","42,63","43,00","36,81","43,22","43,00","43,00","43,00","43,00"
PIAÇAVA NÃO BENEFICIADA (15 kg),PRODUTOR,BA,"24,50","25,00","23,50","27,83","27,63","28,00","29,90","27,67","28,00","28,00","28,00","28,00"
PIMENTA DO REINO (kg),PRODUTOR,BA,"15,33","16,33","16,61","15,05","15,00","15,00","14,29","10,11","10,00","10,00","10,00","9,58"
QUIABO (kg),PRODUTOR,BA,"3,00","2,48","1,94","3,07","2,98","3,23","5,44","5,28","5,44","5,13","4,70","4,61"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,BA,"447,47","477,77","476,66","564,92","565,96","536,42","543,82","634,51","698,59","742,97","1.019,63","984,79"
SISAL EM BRUTO TIPO 1 (kg),PRODUTOR,BA,"4,66","5,26","5,22","4,92","4,77","4,77","4,73","4,58","4,02","3,71","3,54","3,55"
SISAL EM BRUTO TIPO 2 (kg),PRODUTOR,BA,"4,89","4,82","4,79","4,54","4,35","4,39","4,38","4,23","3,77","3,27","3,18","3,18"
SOJA EM GRÃOS (60 kg),PRODUTOR,BA,"162,02","171,80","175,80","165,13","167,30","166,69","160,30","161,38","162,19","162,02","165,86","165,65"
SUÍNO VIVO (kg),PRODUTOR,BA,"6,16","5,62","6,00","6,04","6,52","6,86","7,18","7,47","6,86","7,31","7,30","7,50"
TOMATE (26 kg),PRODUTOR,BA,"115,70","113,17","100,50","111,80","63,05","87,44","59,77","46,45","41,79","44,33","71,36","80,30"
UMBU FRUTO (kg),PRODUTOR,BA,"1,08","1,31","1,14",,,,,,,,,"1,15"
UVA DE MESA ITÁLIA (kg),PRODUTOR,BA,"4,58","5,42","5,62","6,31","4,93","3,68","4,00","4,51","6,42","6,81","6,45","5,27"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,BA,"3,89","3,87","4,23","4,14","4,20","4,13","4,27","4,24","4,31","4,34","4,33","4,34"
AÇÚCAR CRISTAL (kg),VAREJO,BA,"3,78","3,83","3,85","3,86","3,92","3,86","3,80","3,91","3,71","3,65","3,60","3,46"
BATATA INGLESA (kg),VAREJO,BA,"5,03","5,65","7,25","7,03","6,08","5,46","5,48","4,19","4,84","5,83","5,39","4,60"
CARNE DE FRANGO CONGELADO (kg),VAREJO,BA,"8,47","8,19","8,20","9,16","9,25","8,96","9,29","9,64","9,41","10,01","9,56","9,21"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,BA,"9,02","8,33","8,22","10,20","10,05","9,82","10,28","10,39","10,25","10,60","9,98","9,65"
CEBOLA (kg),VAREJO,BA,"4,40","4,49","5,23","5,25","6,77","5,97","5,73","6,04","6,98","7,21","8,62","10,07"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),VAREJO,BA,"4,46","4,04","4,18","4,38","4,46","4,70","4,82","4,97","5,30","5,35","5,58","5,32"
FARINHA DE TRIGO COMUM (kg),VAREJO,BA,"4,14","4,15","4,43","4,63","5,02","5,15","5,29","5,83","5,86","5,89","5,87","5,20"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,BA,"6,70","6,80","7,07","7,05","7,14","7,01","6,53","6,57","6,30","6,18","6,03","5,35"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,BA,"6,27","6,61","7,42","7,66","8,26","8,77","8,40","8,56","8,19","8,03","7,65","7,47"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,BA,"7,41","7,87","8,46","8,44","8,37","8,24","7,85","7,89","7,81","7,57","6,81","6,54"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,BA,"1,77","1,75","1,76","1,72","1,83","1,81","1,80","1,80","1,75","1,85","1,79","1,66"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,BA,"4,14","4,09","4,29","4,60","4,62","4,62","4,73","4,40","4,71","4,38","4,76","6,87"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,BA,"3,97","3,83","4,18","4,55","4,89","5,31","6,61","6,78","6,49","6,47","5,88","5,34"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,BA,"3,78","3,65","3,82","4,07","4,13","4,42","4,45","4,37","4,38","4,50","4,14","4,44"
OLEO DE SOJA REFINADO (900 ml),VAREJO,BA,"8,17","8,31","10,00","10,47","10,36","9,81","9,06","7,87","7,86","7,93","8,23","8,79"
PÃO FRANCÊS (kg),VAREJO,BA,"7,82","7,54","8,71","9,26","9,52","10,35","10,05","10,42","10,77","10,77","10,17","10,52"
TOMATE (kg),VAREJO,BA,"7,92","6,51","7,57","8,30","7,16","6,51","5,53","4,49","4,08","4,42","4,76","5,74"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,CE,"110,25","114,74","123,48","122,86","120,27","120,14","123,38","123,61","120,70","119,50","125,23","131,09"
AÇÚCAR CRISTAL (30 kg),ATACADO,CE,"107,14","107,63","110,91","113,71","110,50","109,94","109,29","107,83","104,46","101,25","101,52","100,41"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,CE,"132,86","140,00","143,09","146,57","151,75","154,91","155,97","152,88","149,26","146,50","150,47","148,41"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,CE,"20,00","19,97","20,80","21,26","21,50","19,45","20,28","19,54","19,07","18,25","18,85","18,73"
CARNE BOVINA TRASEIRO SEM OSSO (kg),ATACADO,CE,"25,00","24,74","24,91","25,05","26,00","25,23","26,88","26,09","25,98","26,00","25,12","25,53"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,CE,"169,00","160,00","169,70","174,76","177,50","188,59","180,29","181,09","180,45","180,00","180,00","180,14"
CARNE DE FRANGO RESFRIADO (20 kg),ATACADO,CE,"176,75","167,00","176,39","186,50","189,57","192,65","186,19","186,43","186,00","185,00","186,00","186,76"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,CE,"14,00","12,74","13,04","12,85","13,25","13,88","14,12","13,54","13,50","13,38","13,73","15,00"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,CE,"13,95","13,53","14,61","14,76","13,75","13,88","14,12","13,54","13,84","13,63","14,62","15,00"
CASTANHA DE CAJU BENEFICIADA (kg),ATACADO,CE,"40,75","44,58","46,22","49,86","52,75","53,11","52,49","52,52","51,20","49,33","48,42","48,59"
FARINHA DE MANDIOCA GROSSA(O) D ÁGUA (30 kg),ATACADO,CE,"139,00","140,00","140,17","144,81","148,67","148,36","149,44","197,83","228,64","230,00","156,77","170,65"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (10 kg),ATACADO,CE,"30,00","30,00","33,65","37,90","39,75","35,27","34,00","34,27","35,15","40,00","45,23","50,95"
FARINHA DE MANDIOCA MÉDIA TIPO 2 SECA (50 kg),ATACADO,CE,"145,00","143,96","151,04","161,16","155,00","153,18","150,71","149,78","160,23","186,67","215,91","230,68"
FARINHA DE MANDIOCA TORRADA (50 kg),ATACADO,CE,"145,00","144,03","151,04","161,16","155,00","153,18","150,71","149,78","160,23","186,67","215,91","230,68"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,CE,"44,52","45,00","45,17","49,10","53,75","53,95","55,00","55,47","56,45","57,00","57,32","57,60"
FEIJÃO CAUPI TIPO 1 (60 kg),ATACADO,CE,"292,50","338,42","376,52","353,81","310,25","289,05","319,29","337,52","341,15","327,00","394,05","449,77"
FEIJÃO COMUM CORES TIPO 1 (60 kg),ATACADO,CE,"320,00","346,05","385,83","388,33","396,50","536,00","463,71","388,75","385,09","388,00","381,23","421,68"
